PlayerId,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP/G,ORB/G,DRB/G,TRB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G,Salary,ID,Tm_Id,AllStar
Todd MacCulloch PHI,2000,Todd MacCulloch,C,24,PHI,5,0,24,20.7,0.709,0,2,14,30.4,21.9,0,0,0,0,10.8,0.1,0,0.1,0.256,-1.1,-4.4,-5.5,0,2,3,0.667,0,0,0,2,3,0.667,0.667,4,6,0.667,3,6,9,0,0,0,0,2,8,4.8,0.6,1.2,1.8,0.0,0.0,0.0,0.0,0.4,1.6,301875,1928,1610612755,0
Danny Manning MIL,2000,Danny Manning,PF,33,MIL,1,0,5,-5.2,0,0,0,0,21.5,11.3,0,0,0,0,9.2,0,0,0,-0.183,-13.3,-1.2,-14.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6833333,330,1610612762,0
Darrick Martin SAC,2000,Darrick Martin,PG,28,SAC,2,0,21,8.8,0.465,0.333,0.444,5.1,9.6,7.4,17.1,2.5,0,21.8,29.6,0,0,0,-0.099,-5.4,1.6,-3.8,0,3,9,0.333,1,3,0.333,2,6,0.333,0.389,3,4,0.75,1,2,3,2,1,0,3,4,10,10.5,0.5,1.0,1.5,1.0,0.5,0.0,1.5,2.0,5.0,572500,239,1610612758,0
Tracy McGrady TOR,2000,Tracy McGrady,SF,20,TOR,3,3,111,15.3,0.49,0.159,0.364,10.2,12.7,11.4,19.2,1.5,2.3,16.4,25.9,0,0.1,0.2,0.067,0.3,0.9,1.3,0.1,17,44,0.386,2,7,0.286,15,37,0.405,0.409,14,16,0.875,10,11,21,9,3,3,10,10,50,37.0,3.3333333333333335,3.6666666666666665,7.0,3.0,1.0,1.0,3.3333333333333335,3.3333333333333335,16.666666666666668,1767120,1503,1610612753,1
Aaron McKie PHI,2000,Aaron McKie,SG,27,PHI,10,6,331,17.5,0.592,0.34,0.301,1.4,11.8,6.3,25.1,0.7,0.5,12.1,18.4,0.9,0,0.9,0.137,3,0.1,3.1,0.4,50,103,0.485,12,35,0.343,38,68,0.559,0.544,26,31,0.839,4,32,36,46,4,2,16,26,138,33.1,0.4,3.2,3.6,4.6,0.4,0.2,1.6,2.6,13.8,1624000,243,1610612755,0
Terry Mills DET,2000,Terry Mills,PF,32,DET,3,3,77,11.5,0.787,0.6,0.133,0,10.2,4.9,2.8,1.4,0,11.2,11.3,0.2,0.1,0.3,0.165,2.2,0.6,2.8,0.1,9,15,0.6,6,9,0.667,3,6,0.5,0.8,1,2,0.5,0,6,6,1,2,0,2,12,25,25.666666666666668,0.0,2.0,2.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,4.0,8.333333333333334,510000,371,1610612754,0
Sam Mitchell MIN,2000,Sam Mitchell,SF,36,MIN,4,0,68,10.3,0.595,0.278,0.167,3.8,10.5,7,5.1,0,1.3,17.2,17.2,0,0,0.1,0.04,-2.6,-0.4,-3,0,9,18,0.5,2,5,0.4,7,13,0.538,0.556,3,3,1,2,5,7,2,0,1,4,5,23,17.0,0.5,1.25,1.75,0.5,0.0,0.25,1.0,1.25,5.75,2000000,417,1610612750,0
Eric Montross DET,2000,Eric Montross,C,28,DET,2,0,5,-1,,,,0,52.4,25.4,0,0,0,,0,0,0,0,0.107,-11.7,0.3,-11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2000000,376,1610612761,0
Mikki Moore DET,2000,Mikki Moore,C,24,DET,3,0,42,17.7,0.58,0,0.667,20.5,15.6,18.1,15.4,1.3,0,20.5,22.7,0.1,0.1,0.2,0.181,2.9,1.4,4.3,0.1,5,12,0.417,0,0,0,5,12,0.417,0.417,8,8,1,7,5,12,3,1,0,4,9,18,14.0,2.3333333333333335,1.6666666666666667,4.0,1.0,0.3333333333333333,0.0,1.3333333333333333,3.0,6.0,460000,1630,1610612765,0
Rasho Nesterovic MIN,2000,Rasho Nesterovic,C,23,MIN,4,4,126,7.8,0.452,0,0.24,5.2,9.1,7,7.6,1.4,4.7,12.6,12.6,0,0.1,0.1,0.032,-4.2,4.6,0.4,0.1,11,25,0.44,0,0,0,11,25,0.44,0.44,3,6,0.5,5,8,13,6,3,7,4,20,25,31.5,1.25,2.0,3.25,1.5,0.75,1.75,1.0,5.0,6.25,1050240,1725,1610612750,0
Charles Oakley TOR,2000,Charles Oakley,PF,36,TOR,3,3,110,13.1,0.51,0.241,0.034,2.1,24.5,12.6,22.3,3,0.8,14.5,14.7,0,0.2,0.2,0.098,-1,3.2,2.2,0.1,14,29,0.483,2,7,0.286,12,22,0.545,0.517,0,1,0,2,21,23,11,6,1,5,14,30,36.666666666666664,0.6666666666666666,7.0,7.666666666666667,3.6666666666666665,2.0,0.3333333333333333,1.6666666666666667,4.666666666666667,10.0,5236000,891,1610612761,0
Kevin Ollie PHI,2000,Kevin Ollie,PG,27,PHI,10,0,65,16.9,0.627,0,0.75,0,9.4,4.5,30.1,1.7,0,15.8,13.4,0.2,0,0.2,0.151,-0.7,-0.8,-1.5,0,6,12,0.5,0,0,0,6,12,0.5,0.5,8,9,0.889,0,5,5,12,2,0,3,5,20,6.5,0.0,0.5,0.5,1.2,0.2,0.0,0.3,0.5,2.0,422235,1563,1610612755,0
Anthony Peeler MIN,2000,Anthony Peeler,SG,30,MIN,4,0,90,14.1,0.545,0.417,0.333,2.9,11.1,6.8,9.4,1.9,0.9,3.5,15.9,0.2,0.1,0.2,0.131,0.7,1.2,1.9,0.1,11,24,0.458,2,10,0.2,9,14,0.643,0.5,6,8,0.75,2,7,9,5,3,1,1,9,30,22.5,0.5,1.75,2.25,1.25,0.75,0.25,0.25,2.25,7.5,2495500,324,1610612750,0
Scot Pollard SAC,2000,Scot Pollard,C,24,SAC,5,0,70,9.6,0.536,0,0.375,9.2,14.5,11.9,2.5,1.5,0.9,13.9,14,0,0,0.1,0.04,-4.7,2.9,-1.8,0,9,16,0.563,0,0,0,9,16,0.563,0.563,2,6,0.333,6,10,16,1,2,1,3,18,20,14.0,1.2,2.0,3.2,0.2,0.4,0.2,0.6,3.6,4.0,1000000,1513,1610612758,0
Terry Porter SAS,2000,Terry Porter,PG,36,SAS,4,0,89,1.1,0.323,0.452,0,0,1.1,0.6,11.3,3.6,0,18.4,19.4,-0.4,0.2,-0.2,-0.093,-4.3,-0.5,-4.8,-0.1,8,31,0.258,4,14,0.286,4,17,0.235,0.323,0,0,0,0,1,1,5,6,0,7,4,20,22.25,0.0,0.25,0.25,1.25,1.5,0.0,1.75,1.0,5.0,2000000,345,1610612759,0
Theo Ratliff PHI,2000,Theo Ratliff,PF,26,PHI,10,10,374,17,0.534,0,0.465,8.4,16.6,12.3,4.2,1.5,6.6,12.3,17,0.5,0.4,0.9,0.112,-1.5,5.3,3.8,0.5,48,101,0.475,0,0,0,48,101,0.475,0.475,34,47,0.723,28,51,79,9,10,30,17,35,130,37.4,2.8,5.1,7.9,0.9,1.0,3.0,1.7,3.5,13.0,7031250,689,1610612755,0
Glen Rice LAL,2000,Glen Rice,SF,32,LAL,23,23,766,12.1,0.533,0.294,0.39,1.5,12.6,6.9,9.6,1,0.4,11.9,17.9,0.9,0.2,1.1,0.067,-0.9,0.3,-0.6,0.3,93,228,0.408,28,67,0.418,65,161,0.404,0.469,71,89,0.798,10,82,92,48,15,4,36,50,285,33.30434782608695,0.43478260869565216,3.5652173913043477,4.0,2.0869565217391304,0.6521739130434783,0.17391304347826086,1.565217391304348,2.1739130434782608,12.391304347826088,7000000,779,1610612752,0
David Robinson SAS,2000,David Robinson,C,34,SAS,4,4,155,25.6,0.463,0.012,0.506,11.4,24.5,18.1,16.6,2.4,5.4,7.3,32.1,0.2,0.5,0.7,0.22,4.7,4.3,9,0.4,31,83,0.373,0,1,0,31,82,0.378,0.373,32,42,0.762,17,38,55,10,7,12,8,15,94,38.75,4.25,9.5,13.75,2.5,1.75,3.0,2.0,3.75,23.5,11592683,764,1610612759,1
Glenn Robinson MIL,2000,Glenn Robinson,SF,27,MIL,5,5,174,11.2,0.454,0.089,0.165,0,13,6.8,12.4,2.5,1.7,15,26.4,-0.3,0.2,-0.1,-0.022,-4.3,2,-2.3,0,32,79,0.405,2,7,0.286,30,72,0.417,0.418,11,13,0.846,0,21,21,13,8,4,15,18,77,34.8,0.0,4.2,4.2,2.6,1.6,0.8,3.0,3.6,15.4,7250000,299,1610612749,1
Malik Rose SAS,2000,Malik Rose,PF,25,SAS,4,0,83,7.1,0.478,0,0.5,6.3,16.9,11.7,2.4,1.3,2.5,24.2,15.8,-0.1,0.2,0.1,0.051,-4.1,1.6,-2.5,0,8,18,0.444,0,0,0,8,18,0.444,0.444,5,9,0.556,5,14,19,1,2,3,7,12,21,20.75,1.25,3.5,4.75,0.25,0.5,0.75,1.75,3.0,5.25,2285000,990,1610612759,0
Brian Shaw LAL,2000,Brian Shaw,SG,33,LAL,22,1,408,13.5,0.522,0.449,0.15,1.9,12.7,7.2,24.7,1.4,0.8,13,14.5,0.7,0.2,0.9,0.101,0.1,0.4,0.5,0.3,45,107,0.421,16,48,0.333,29,59,0.492,0.495,13,16,0.813,7,44,51,67,11,4,17,46,119,18.545454545454547,0.3181818181818182,2.0,2.3181818181818183,3.0454545454545454,0.5,0.18181818181818182,0.7727272727272727,2.090909090909091,5.409090909090909,510000,216,1610612747,0
Joe Smith MIN,2000,Joe Smith,C,24,MIN,4,0,79,7.7,0.503,0.059,0.118,11.6,9.1,10.4,2.1,2.2,1.1,18.3,13.9,0,0.1,0.1,0.036,-3.2,1.9,-1.3,0,8,17,0.471,0,1,0,8,16,0.5,0.471,2,2,1,7,5,12,1,3,1,4,15,18,19.75,1.75,1.25,3.0,0.25,0.75,0.25,1.0,3.75,4.5,2100000,693,1610612765,0
Eric Snow PHI,2000,Eric Snow,PG,26,PHI,5,4,138,16.2,0.565,0.129,0.129,0,8.8,4.2,42.5,1.6,0.6,17.6,13.2,0.3,0,0.4,0.122,-0.3,-1.5,-1.8,0,15,31,0.484,3,4,0.75,12,27,0.444,0.532,4,4,1,0,10,10,35,4,1,7,14,37,27.6,0.0,2.0,2.0,7.0,0.8,0.2,1.4,2.8,7.4,3000000,727,1610612755,0
Jerry Stackhouse DET,2000,Jerry Stackhouse,SG,25,DET,3,3,120,15.3,0.509,0.119,0.525,1,12,6.3,21.7,0.9,0,16.2,35.3,-0.1,0.1,0,0.003,-0.3,-1.3,-1.6,0,24,59,0.407,3,7,0.429,21,52,0.404,0.432,23,31,0.742,1,11,12,10,2,0,14,4,74,40.0,0.3333333333333333,3.6666666666666665,4.0,3.3333333333333335,0.6666666666666666,0.0,4.666666666666667,1.3333333333333333,24.666666666666668,4781250,711,1610612765,1
Peja Stojakovic SAC,2000,Peja Stojakovic,SF,22,SAC,5,0,129,10.3,0.5,0.325,0.225,1.7,11.8,6.9,4,1.6,0,10.2,17.2,0,0,0,-0.003,-4.3,2.2,-2.2,0,16,40,0.4,6,13,0.462,10,27,0.37,0.475,6,9,0.667,2,15,17,3,4,0,5,7,44,25.8,0.4,3.0,3.4,0.6,0.8,0.0,1.0,1.4,8.8,1310400,978,1610612758,0
Wally Szczerbiak MIN,2000,Wally Szczerbiak,SF,22,MIN,4,4,94,6.9,0.4,0.1,0,2.8,9.1,5.8,3.6,1.9,0.9,3.2,16.5,-0.1,0.1,0,-0.011,-5.2,1,-4.2,-0.1,12,30,0.4,0,3,0,12,27,0.444,0.4,0,0,0,2,6,8,2,3,1,1,7,24,23.5,0.5,1.5,2.0,0.5,0.75,0.25,0.25,1.75,6.0,2011440,1887,1610612750,0
Tim Thomas MIL,2000,Tim Thomas,SF,22,MIL,5,0,142,22.6,0.579,0.254,0.288,5.1,13.6,9.6,12.1,0.4,2.1,1.5,21.9,0.6,0.1,0.7,0.23,5.1,0.2,5.4,0.3,29,59,0.492,5,15,0.333,24,44,0.545,0.534,14,17,0.824,6,18,24,10,1,4,1,14,77,28.4,1.2,3.6,4.8,2.0,0.2,0.8,0.2,2.8,15.4,2098560,1501,1610612749,0
Robert Traylor MIL,2000,Robert Traylor,PF,22,MIL,1,0,4,14.5,0,0,0,30,26.9,28.4,31.7,0,18.3,0,11.5,0,0,0,0.093,-1.9,14.2,12.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,2,0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2059320,1714,1610612739,0
Loy Vaught DET,2000,Loy Vaught,PF,31,DET,2,0,16,2,0,0,0,7.7,40.9,23.8,0,6.7,0,25,12.2,-0.1,0.1,0,-0.134,-14.8,3.6,-11.2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,5,6,0,2,0,1,1,0,8.0,0.5,2.5,3.0,0.0,1.0,0.0,0.5,0.5,0.0,4180000,919,1610612764,0
Samaki Walker SAS,2000,Samaki Walker,PF,23,SAS,4,4,121,15.6,0.496,0,0.387,11.2,26.4,18.9,3.5,0.4,6.9,18.1,16.6,0,0.4,0.4,0.148,-2.2,3.5,1.3,0.1,14,31,0.452,0,0,0,14,31,0.452,0.452,8,12,0.667,13,32,45,2,1,12,8,13,36,30.25,3.25,8.0,11.25,0.5,0.25,3.0,2.0,3.25,9.0,2716667,955,1610612759,0
Chris Webber SAC,2000,Chris Webber,PF,26,SAC,5,5,196,27.1,0.488,0.045,0.309,7.7,17.6,12.7,29.9,2.1,3.2,6,30.7,0.5,0.1,0.6,0.153,2.6,6,8.6,0.5,47,110,0.427,1,5,0.2,46,105,0.438,0.432,27,34,0.794,14,34,48,27,8,10,8,14,122,39.2,2.8,6.8,9.6,5.4,1.6,2.0,1.6,2.8,24.4,11000000,185,1610612758,1
Alvin Williams TOR,2000,Alvin Williams,PG,25,TOR,1,0,1,0,,,,0,0,0,0,0,0,,0,0,0,0,0.008,-7.1,1,-6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925000,1541,1610612761,0
Jason Williams SAC,2000,Jason Williams,PG,24,SAC,5,5,145,9.8,0.496,0.521,0.208,0.7,4.9,2.9,14.4,1.1,0,13.2,18.8,0,-0.1,-0.1,-0.025,-2.7,0.7,-2.1,0,18,48,0.375,8,25,0.32,10,23,0.435,0.458,8,10,0.8,1,7,8,12,3,0,8,8,52,29.0,0.2,1.4,1.6,2.4,0.6,0.0,1.6,1.6,10.4,1879920,1715,1610612758,0
Jerome Williams DET,2000,Jerome Williams,PF,26,DET,3,0,73,9.8,0.428,0,0.571,11.8,25.1,18.2,5.6,2.2,0,14.6,13.7,-0.1,0.1,0.1,0.056,-3.6,2.8,-0.8,0,7,14,0.5,0,0,0,7,14,0.5,0.5,1,8,0.125,7,14,21,2,3,0,3,8,15,24.333333333333332,2.3333333333333335,4.666666666666667,7.0,0.6666666666666666,1.0,0.0,1.0,2.6666666666666665,5.0,2550000,966,1610612761,0
Scott Williams MIL,2000,Scott Williams,C,31,MIL,5,0,93,25.8,0.66,0,0.167,11.6,22,17.1,4,1.2,3.9,9.4,21.1,0.4,0.1,0.5,0.25,3,1.4,4.4,0.2,23,36,0.639,0,0,0,23,36,0.639,0.639,5,6,0.833,9,19,28,2,2,5,4,16,51,18.6,1.8,3.8,5.6,0.4,0.4,1.0,0.8,3.2,10.2,3750000,281,1610612749,0
Corliss Williamson SAC,2000,Corliss Williamson,SF,26,SAC,5,5,87,15.6,0.775,0,0.75,4.9,12.8,9,2,0.6,0,19,13.7,0.3,0,0.2,0.121,-2.3,1.5,-0.7,0,11,16,0.688,0,0,0,11,16,0.688,0.688,11,12,0.917,4,11,15,1,1,0,5,8,33,17.4,0.8,2.2,3.0,0.2,0.2,0.0,1.0,1.6,6.6,3560000,722,1610612765,0
Kevin Willis TOR,2000,Kevin Willis,PF,37,TOR,3,0,76,16.9,0.467,0,0.606,9,33.8,20.6,3.1,1.5,0,4.6,27.1,0.1,0.1,0.2,0.138,-4.1,-3.6,-7.7,-0.1,12,33,0.364,0,0,0,12,33,0.364,0.364,15,20,0.75,6,20,26,1,2,0,2,11,39,25.333333333333332,2.0,6.666666666666667,8.666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,3.6666666666666665,13.0,2625000,788,1610612743,0
Ray Allen MIL,2001,Ray Allen,SG,25,MIL,18,18,768,23.7,0.613,0.36,0.26,2.8,7.4,5.2,27.1,1.7,0.9,10.4,24.9,3.2,0.4,3.6,0.223,7.5,-0.5,7,1.7,158,331,0.477,57,119,0.479,101,212,0.476,0.563,79,86,0.919,19,55,74,108,24,10,43,44,452,42.666666666666664,1.0555555555555556,3.0555555555555554,4.111111111111111,6.0,1.3333333333333333,0.5555555555555556,2.388888888888889,2.4444444444444446,25.11111111111111,10130000,951,1610612749,1
Rafer Alston MIL,2001,Rafer Alston,PG,24,MIL,5,0,8,-14.2,0,0,0,0,0,0,17.2,0,0,66.7,17.4,-0.1,0,-0.1,-0.488,-21.1,-4.4,-25.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1.6,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,423500,1747,1610612749,0
John Amaechi ORL,2001,John Amaechi,C,30,ORL,4,0,29,19.4,0.461,0,0.5,3.4,7.1,5.3,15,5.3,4.8,0,14.8,0.1,0,0.1,0.122,-2.4,5.9,3.4,0,3,8,0.375,0,0,0,3,8,0.375,0.375,3,4,0.75,1,2,3,3,3,2,0,2,9,7.25,0.25,0.5,0.75,0.75,0.75,0.5,0.0,0.5,2.25,600000,680,1610612762,0
Greg Anthony POR,2001,Greg Anthony,PG,33,POR,2,0,17,2.6,0.417,0.5,0,0,0,0,0,3.1,0,14.3,19.2,0,0,-0.1,-0.145,-7.8,0.4,-7.3,0,2,6,0.333,1,3,0.333,1,3,0.333,0.417,0,0,0,0,0,0,0,1,0,1,2,5,8.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,2.5,3500000,21,1610612749,0
Darrell Armstrong ORL,2001,Darrell Armstrong,PG,32,ORL,4,4,167,13,0.522,0.422,0.289,3,10.5,6.7,16.5,2.5,0.8,17.8,16.3,0.1,0,0.1,0.027,-2,2.2,0.2,0.1,17,45,0.378,7,19,0.368,10,26,0.385,0.456,12,13,0.923,5,17,22,19,8,2,11,10,53,41.75,1.25,4.25,5.5,4.75,2.0,0.5,2.75,2.5,13.25,3100000,353,1610612753,0
Stacey Augmon POR,2001,Stacey Augmon,SG,32,POR,2,0,28,14.2,0.46,0,0.2,3.9,12.1,7.9,27.3,1.9,0,8.4,19.8,0,0,0,0.035,-3.5,1.6,-1.9,0,4,10,0.4,0,0,0,4,10,0.4,0.4,2,2,1,1,3,4,4,1,0,1,3,10,14.0,0.5,1.5,2.0,2.0,0.5,0.0,0.5,1.5,5.0,923500,278,1610612766,0
William Avery MIN,2001,William Avery,PG,21,MIN,2,0,12,28.3,0.583,0.333,0,0,9.6,4.7,42.7,0,6.7,0,23.6,0.1,0,0.1,0.263,8.4,0.4,8.8,0,3,6,0.5,1,2,0.5,2,4,0.5,0.583,0,0,0,0,1,1,2,0,1,0,0,7,6.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,3.5,1286160,1895,1610612750,0
Jon Barry SAC,2001,Jon Barry,SG,31,SAC,7,0,55,6.5,0.471,0.412,0,5.5,0,2.8,12.2,0.9,0,15,15.1,0,0,0,0.027,-0.5,-1.7,-2.2,0,7,17,0.412,2,7,0.286,5,10,0.5,0.471,0,0,0,3,0,3,4,1,0,3,7,16,7.857142857142857,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.0,0.42857142857142855,1.0,2.2857142857142856,2730000,468,1610612765,0
Jonathan Bender IND,2001,Jonathan Bender,SF,20,IND,1,0,4,-14.8,0,0,0,0,0,0,0,0,0,0,11.7,0,0,0,-0.305,-14.5,-0.5,-15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2380680,1886,1610612754,0
Travis Best IND,2001,Travis Best,PG,28,IND,4,4,163,14.2,0.478,0.077,0.103,4,9,6.4,39.3,1.4,0,12.8,13.4,0.3,0.1,0.3,0.099,-0.6,0.5,-0.1,0.1,17,39,0.436,1,3,0.333,16,36,0.444,0.449,4,4,1,6,13,19,37,4,0,6,15,39,40.75,1.5,3.25,4.75,9.25,1.0,0.0,1.5,3.75,9.75,3500000,696,1610612741,0
Chauncey Billups MIN,2001,Chauncey Billups,SG,24,MIN,3,0,26,-1.2,0.233,0.167,0.167,4.2,17.8,10.8,12.8,0,0,13.4,13.5,-0.1,0,-0.1,-0.095,-8.1,1.1,-7,0,1,6,0.167,0,1,0,1,5,0.2,0.167,1,1,1,1,4,5,2,0,0,1,5,3,8.666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333,1.6666666666666667,1.0,2250000,1497,1610612750,0
Bruce Bowen MIA,2001,Bruce Bowen,SF,29,MIA,3,3,58,3.2,0.375,0.5,0,2.1,2.1,2.1,6.5,1.8,2.6,11.1,15,-0.1,0,-0.1,-0.102,-7,1.5,-5.5,-0.1,5,16,0.313,2,8,0.25,3,8,0.375,0.375,0,0,0,1,1,2,2,2,2,2,8,12,19.333333333333332,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,4.0,733000,1477,1610612759,0
Shawn Bradley DAL,2001,Shawn Bradley,C,28,DAL,10,10,256,15.7,0.564,0,0.255,10,21.3,15.4,3.5,0.8,8.8,15,12.1,0.3,0.3,0.7,0.125,-3.2,7.1,3.9,0.4,27,51,0.529,0,0,0,27,51,0.529,0.529,10,13,0.769,24,47,71,5,4,30,10,37,64,25.6,2.4,4.7,7.1,0.5,0.4,3.0,1.0,3.7,6.4,8370000,762,1610612742,0
Terrell Brandon MIN,2001,Terrell Brandon,PG,30,MIN,4,4,153,15.3,0.482,0.145,0.048,1.4,11.3,6.2,35.2,1.4,1.1,11.2,22,0.1,0.2,0.2,0.073,1.5,0.9,2.4,0.2,27,62,0.435,4,9,0.444,23,53,0.434,0.468,3,3,1,2,15,17,25,4,2,8,10,61,38.25,0.5,3.75,4.25,6.25,1.0,0.5,2.0,2.5,15.25,8330000,210,1610612750,0
Kobe Bryant LAL,2001,Kobe Bryant,SG,22,LAL,16,16,694,25,0.555,0.095,0.422,4.7,13.3,9.1,25.4,1.9,1.3,10.7,30.3,2.6,1.2,3.8,0.26,6.5,0.8,7.3,1.6,168,358,0.469,11,34,0.324,157,324,0.485,0.485,124,151,0.821,29,87,116,97,25,12,51,53,471,43.375,1.8125,5.4375,7.25,6.0625,1.5625,0.75,3.1875,3.3125,29.4375,10130000,977,1610612747,1
Greg Buckner DAL,2001,Greg Buckner,SG,24,DAL,5,0,75,19.4,0.547,0.13,0.435,11.3,20.1,15.5,7.6,3.6,0,6.8,18.2,0.2,0.1,0.3,0.189,1,3.2,4.2,0.1,11,23,0.478,1,3,0.333,10,20,0.5,0.5,7,10,0.7,8,13,21,3,5,0,2,12,30,15.0,1.6,2.6,4.2,0.6,1.0,0.0,0.4,2.4,6.0,1100000,1761,1610612742,0
Jason Caffey MIL,2001,Jason Caffey,PF,27,MIL,18,0,297,8.3,0.444,0,0.492,11.9,15,13.6,7.3,0.5,1.2,16.4,14.3,0.1,0.2,0.3,0.041,-3.9,0.7,-3.2,-0.1,24,63,0.381,0,0,0,24,63,0.381,0.381,20,31,0.645,31,43,74,14,3,5,15,44,68,16.5,1.7222222222222223,2.388888888888889,4.111111111111111,0.7777777777777778,0.16666666666666666,0.2777777777777778,0.8333333333333334,2.4444444444444446,3.7777777777777777,4380000,679,1610612749,0
Anthony Carter MIA,2001,Anthony Carter,PG,25,MIA,3,1,69,5,0.474,0.053,0,0,10.5,5.3,32.7,1.6,1.1,34.5,20.3,-0.2,0,-0.2,-0.15,-9.5,0.5,-9,-0.1,9,19,0.474,0,1,0,9,18,0.5,0.474,0,0,0,0,6,6,11,2,1,10,9,18,23.0,0.0,2.0,2.0,3.6666666666666665,0.6666666666666666,0.3333333333333333,3.3333333333333335,3.0,6.0,1200000,1853,1610612748,0
Vince Carter TOR,2001,Vince Carter,SF,24,TOR,12,12,539,23,0.523,0.218,0.264,8.1,9.7,8.9,20.5,2,2.8,8,29.6,1.5,0.5,2,0.178,5.5,1.2,6.7,1.2,122,280,0.436,25,61,0.41,97,219,0.443,0.48,58,74,0.784,37,41,78,56,20,20,27,45,327,44.916666666666664,3.0833333333333335,3.4166666666666665,6.5,4.666666666666667,1.6666666666666667,1.6666666666666667,2.25,3.75,27.25,2425440,1713,1610612761,0
Sam Cassell MIL,2001,Sam Cassell,PG,31,MIL,18,18,682,15.3,0.49,0.108,0.349,2,10.8,6.6,31.2,1.5,0.3,14,25.4,0.8,0.4,1.2,0.087,-0.1,-0.1,-0.2,0.3,110,278,0.396,10,30,0.333,100,248,0.403,0.414,84,97,0.866,12,71,83,120,19,3,52,76,314,37.888888888888886,0.6666666666666666,3.9444444444444446,4.611111111111111,6.666666666666667,1.0555555555555556,0.16666666666666666,2.888888888888889,4.222222222222222,17.444444444444443,4000000,208,1610612749,0
Doug Christie SAC,2001,Doug Christie,SG,30,SAC,8,8,304,10.6,0.489,0.25,0.426,2.3,9.5,5.9,13.4,3.3,2,19,13.7,0,0.5,0.5,0.082,-0.3,4.5,4.1,0.5,25,68,0.368,5,17,0.294,20,51,0.392,0.404,24,29,0.828,7,28,35,26,20,9,19,31,79,38.0,0.875,3.5,4.375,3.25,2.5,1.125,2.375,3.875,9.875,3140000,57,1610612758,0
Austin Croshere IND,2001,Austin Croshere,PF,25,IND,4,0,129,10.1,0.517,0.286,0.429,4.2,13.1,8.6,8.1,1.7,1.1,17.8,18.3,0,0.1,0.1,0.031,-3.1,2.4,-0.7,0,14,35,0.4,2,10,0.2,12,25,0.48,0.429,13,15,0.867,5,15,20,6,4,2,9,15,43,32.25,1.25,3.75,5.0,1.5,1.0,0.5,2.25,3.75,10.75,5300000,1506,1610612754,0
John Crotty UTA,2001,John Crotty,PG,31,UTA,4,0,19,13.1,0.347,0,1,6.1,12.9,9.4,23,2.9,4.7,0,10.8,0,0,0,0.122,-2.8,6.1,3.3,0,0,3,0,0,0,0,0,3,0,0,3,3,1,1,2,3,3,1,1,0,3,3,4.75,0.25,0.5,0.75,0.75,0.25,0.25,0.0,0.75,0.75,800000,180,1610612762,0
Dell Curry TOR,2001,Dell Curry,SG,36,TOR,12,0,182,13.2,0.563,0.578,0.188,1.3,8.4,4.7,9.4,1.8,0.4,13.7,20.7,0.2,0.1,0.3,0.071,0.5,-1.8,-1.3,0,27,64,0.422,14,37,0.378,13,27,0.481,0.531,10,12,0.833,2,12,14,10,6,1,11,10,78,15.166666666666666,0.16666666666666666,1.0,1.1666666666666667,0.8333333333333334,0.5,0.08333333333333333,0.9166666666666666,0.8333333333333334,6.5,2000000,209,1610612761,0
