PlayerId,Year,Player,Pos,Age,Tm,G,GS,MP_old,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS_old,WS,WS_max,WS/48_old,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS 
Hedo Turkoglu SAC,2002,Hedo Turkoglu,SF,22,SAC,16,8,141,443,8.7,0.458,0.248,0.226,4.2,15.5,10,8.2,0.7,1.5,13.2,17.3,-0.1,0.4,0.6,0.2,0.6,0.189,0.024,-3.2,1.6,-1.6,0,55,137,0.401,12,34,0.353,43,103,0.417,0.445,16,31,0.516,17,66,83,23,6,9,23,49,138
Hedo Turkoglu SAC,2003,Hedo Turkoglu,SF,23,SAC,10,5,443,174,13.4,0.458,0.28,0.36,3.2,15.1,9.2,11.5,3.5,2,7.9,15.8,0.1,0.2,0.2,0.3,0.6,0.024,0.083,-1.9,4.2,2.3,0.2,18,50,0.36,4,14,0.286,14,36,0.389,0.4,13,18,0.722,5,24,29,14,12,5,5,19,53
Jerome Williams TOR,2002,Jerome Williams,PF,28,TOR,5,1,164,143,14.3,0.47,0,0.364,13.9,14.1,14,8.4,3.5,0.6,9.5,13.9,0.2,0.2,0.5,0.4,0.5,0.148,0.137,1,2.6,3.6,0.2,14,33,0.424,0,0,0,14,33,0.424,0.424,8,12,0.667,16,17,33,7,9,1,4,19,36
Monty Williams ORL,2002,Monty Williams,SF,30,ORL,4,3,14,93,17.3,0.541,0.037,0.37,8.8,17.6,13.3,19.1,1.8,0,13.7,19,0.1,0.1,0.1,0.2,0.1,0.178,0.118,-0.2,1.5,1.3,0.1,14,27,0.519,0,1,0,14,26,0.538,0.519,6,10,0.6,7,15,22,9,3,0,5,8,34
Wang Zhizhi DAL,2002,Wang Zhizhi,C,24,DAL,8,0,23,44,16.1,0.536,0.375,0.375,12.3,7.2,9.7,10.4,0,1.6,0,18.5,0.2,0,0.0,0.1,0.0,0.099,0.161,3.1,0,3.1,0.1,7,16,0.438,3,6,0.5,4,10,0.4,0.531,3,6,0.5,5,3,8,3,0,1,0,11,20
Derek Anderson POR,2003,Derek Anderson,PG,28,POR,2,2,76,22,-4.1,0.225,0.25,0.25,5.3,0,2.7,0,0,0,18.4,11.2,-0.1,0,0.2,-0.1,0.2,0.136,-0.197,-9,-0.3,-9.3,0,1,4,0.25,0,1,0,1,3,0.333,0.25,0,1,0,1,0,1,0,0,0,1,1,2
Chucky Atkins DET,2003,Chucky Atkins,PG,28,DET,17,3,294,312,9.9,0.503,0.538,0.286,0.7,7,3.8,16,3,0,14.9,18.6,0,0.4,0.3,0.4,0.3,0.052,0.061,-0.3,-0.7,-1,0.1,32,91,0.352,18,49,0.367,14,42,0.333,0.451,21,26,0.808,2,18,20,26,17,0,18,39,103
Jon Barry DET,2003,Jon Barry,SG,33,DET,14,0,177,172,19.3,0.604,0.611,0.167,3.3,13.4,8.2,23.8,2.6,0.4,10.8,18.2,0.5,0.3,0.4,0.7,0.4,0.106,0.202,4.7,-0.2,4.5,0.3,23,54,0.426,15,33,0.455,8,21,0.381,0.565,9,9,1,5,19,24,20,8,1,7,14,70
Tony Battie BOS,2003,Tony Battie,C,26,BOS,10,10,443,213,13.2,0.564,0.055,0.145,7.1,19.1,13.2,4.4,1,5.2,10.7,14.6,0.2,0.4,1.4,0.6,1.4,0.153,0.127,-2.8,2.7,-0.1,0.1,31,55,0.564,0,3,0,31,52,0.596,0.564,4,8,0.5,13,36,49,5,4,14,7,42,66
Mike Bibby SAC,2003,Mike Bibby,PG,24,SAC,12,12,661,404,14.5,0.507,0.289,0.252,2.2,6.2,4.2,22.4,1.8,0.9,10.7,18.2,0.6,0.1,2.0,0.7,2.0,0.142,0.082,0.3,0.8,1.1,0.3,57,135,0.422,11,39,0.282,46,96,0.479,0.463,27,34,0.794,8,23,31,60,14,5,18,31,152
Mike Bibby SAC,2004,Mike Bibby,PG,25,SAC,12,12,404,497,20,0.545,0.281,0.281,2,8.4,5.3,30.2,2.4,0.7,13.7,23,1.3,0.3,0.7,1.5,2.0,0.082,0.148,3.4,0.5,3.9,0.7,84,196,0.429,24,55,0.436,60,141,0.426,0.49,48,55,0.873,9,41,50,84,23,5,35,40,240
Mike Bibby SAC,2005,Mike Bibby,PG,26,SAC,5,5,497,200,16.2,0.472,0.25,0.293,2.8,11.3,6.7,26.6,1.9,0.8,11.1,25.9,0.1,-0.1,1.5,0.1,2.0,0.148,0.021,-1.2,0.8,-0.4,0.1,36,92,0.391,5,23,0.217,31,69,0.449,0.418,21,27,0.778,5,17,22,33,7,2,13,11,98
Mike Bibby SAC,2006,Mike Bibby,PG,27,SAC,6,6,200,255,12.3,0.475,0.283,0.326,2.7,9.4,5.7,20.8,1.9,0,14.6,22.7,0,-0.1,0.1,-0.1,2.0,0.021,-0.022,-3.2,1.9,-1.3,0,32,92,0.348,9,26,0.346,23,66,0.348,0.397,27,30,0.9,6,17,23,31,9,0,18,17,100
Mark Blount BOS,2003,Mark Blount,C,27,BOS,10,0,39,144,13.9,0.587,0,0.455,9.8,18.9,14.4,2.3,4.1,4.4,23.3,11.3,0.1,0.3,0.1,0.4,0.1,0.168,0.139,-3.4,5.1,1.7,0.1,12,22,0.545,0,0,0,12,22,0.545,0.545,7,10,0.7,12,24,36,2,11,8,8,20,31
Mark Blount BOS,2004,Mark Blount,C,28,BOS,4,4,144,145,16.1,0.554,0,0.543,8.3,20.3,14.6,5.7,2.2,4,17.2,17,0.2,0,0.4,0.2,0.4,0.139,0.07,-4.3,4.9,0.6,0.1,17,35,0.486,0,0,0,17,35,0.486,0.486,14,19,0.737,10,27,37,4,6,8,9,17,48
Mark Blount BOS,2005,Mark Blount,C,29,BOS,4,0,145,43,-6.1,0.269,0,0.143,8.7,8.6,8.6,4,0,0,25.2,22.6,-0.3,0,0.2,-0.2,0.4,0.07,-0.267,-11.9,-3.5,-15.5,-0.1,4,14,0.286,0,0,0,4,14,0.286,0.286,0,2,0,3,3,6,1,0,0,5,6,8
Bruce Bowen SAS,2003,Bruce Bowen,SF,31,SAS,24,24,345,750,8.9,0.508,0.552,0.29,2.1,7.8,5,8.3,1.4,1.7,8.4,10.9,0.5,1.1,0.5,1.6,0.5,0.074,0.104,0.8,1.3,2.1,0.8,54,145,0.372,35,80,0.438,19,65,0.292,0.493,23,42,0.548,14,55,69,39,20,17,15,52,166
Bruce Bowen SAS,2004,Bruce Bowen,SF,32,SAS,10,10,750,298,6.5,0.437,0.46,0.206,2.3,9.6,5.8,5.4,0.7,0.8,5.5,11.5,0.1,0.1,1.6,0.3,1.6,0.104,0.043,-1.3,1,-0.3,0.1,23,63,0.365,11,29,0.379,12,34,0.353,0.452,3,13,0.231,6,23,29,10,4,3,4,24,60
Bruce Bowen SAS,2005,Bruce Bowen,SF,33,SAS,23,23,298,814,5.4,0.487,0.523,0.133,1.3,8.1,4.8,6.7,0.7,1.1,10,8.7,0.3,0.7,0.3,1.0,1.6,0.043,0.06,-0.9,2,1.1,0.6,46,128,0.359,29,67,0.433,17,61,0.279,0.473,11,17,0.647,9,57,66,36,11,13,15,77,132
Bruce Bowen SAS,2006,Bruce Bowen,SF,34,SAS,13,13,814,442,7.9,0.646,0.492,0.033,1.9,6,4.1,5.4,1.4,1.4,12.7,7.8,0.4,0.1,1.0,0.5,1.6,0.06,0.059,0.3,2.4,2.7,0.5,32,61,0.525,15,30,0.5,17,31,0.548,0.648,1,2,0.5,6,22,28,16,11,8,9,42,80
Bruce Bowen SAS,2007,Bruce Bowen,SF,35,SAS,20,20,442,689,8.5,0.534,0.622,0.05,2.1,11.6,6.9,5.7,2.2,0.4,10.3,9.3,0.4,0.8,0.5,1.2,1.6,0.059,0.086,0.2,2.7,3,0.9,47,119,0.395,33,74,0.446,14,45,0.311,0.534,3,6,0.5,12,69,81,26,28,4,14,54,130
Bruce Bowen SAS,2008,Bruce Bowen,SF,36,SAS,17,17,689,508,7,0.531,0.581,0.118,0.5,7,3.7,6.9,1.2,0.9,8.4,10.1,0.2,0.5,1.2,0.7,1.6,0.086,0.068,-1.2,2.1,0.9,0.4,37,93,0.398,22,54,0.407,15,39,0.385,0.516,8,11,0.727,2,31,33,23,11,6,9,41,104
Bruce Bowen SAS,2009,Bruce Bowen,SF,37,SAS,5,2,508,130,7.4,0.756,0.692,0.154,0,14.7,7,3.4,1.3,0,17.8,6.4,0.1,0,0.7,0.2,1.6,0.068,0.059,-2.6,1.8,-0.8,0,7,13,0.538,5,9,0.556,2,4,0.5,0.731,2,2,1,0,15,15,3,3,0,3,10,21
Kedrick Brown BOS,2003,Kedrick Brown,SF,21,BOS,3,0,3,11,12.2,0.307,0,0.5,21.3,0,10.5,0,4.8,0,0,21,0,0,0.0,0.0,0.0,0.707,0.007,-4.8,-2.9,-7.7,0,1,4,0.25,0,0,0,1,4,0.25,0.25,1,2,0.5,2,0,2,0,1,0,0,0,3
Derrick Coleman PHI,2003,Derrick Coleman,C,35,PHI,12,12,191,449,18,0.588,0.085,0.398,8.2,17.7,13.1,9.6,0.9,3.2,10.9,16.6,1.1,0.5,0.5,1.6,0.5,0.135,0.175,1.6,2.7,4.3,0.7,59,118,0.5,4,10,0.4,55,108,0.509,0.517,41,47,0.872,29,67,96,24,7,16,17,36,163
Jarron Collins UTA,2008,Jarron Collins,C,29,UTA,5,0,110,20,7.1,0,0,0,16.7,17.9,17.3,6.6,2.7,4.2,0,6.8,0,0,0.2,0.0,0.2,0.09,0.006,-5.8,6.9,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,6,1,1,1,0,2,0
Jarron Collins UTA,2009,Jarron Collins,C,30,UTA,3,3,20,35,9.3,0.469,0,1.6,12.6,20.6,16.4,4.1,1.5,0,0,10.7,0.1,0,0.0,0.1,0.2,0.006,0.108,-4.2,1.7,-2.5,0,1,5,0.2,0,0,0,1,5,0.2,0.2,6,8,0.75,4,6,10,1,1,0,0,9,8
Jason Collins NJN,2003,Jason Collins,C,24,NJN,20,20,227,529,10.6,0.496,0.022,0.67,10.7,16.6,13.6,5,1.3,1.8,13.3,11.6,0.6,0.9,0.3,1.5,0.3,0.066,0.136,-0.8,1.8,1,0.4,33,91,0.363,0,2,0,33,89,0.371,0.363,51,61,0.836,51,74,125,17,13,12,18,74,117
Jason Collins NJN,2004,Jason Collins,C,25,NJN,11,11,529,266,5.7,0.444,0,0.421,8.3,10.8,9.6,11.2,0.6,2.9,25,10.6,0,0.3,1.5,0.3,1.5,0.136,0.055,-2.4,2.5,0.1,0.1,14,38,0.368,0,0,0,14,38,0.368,0.368,12,16,0.75,18,26,44,17,3,10,15,49,40
Jason Collins NJN,2005,Jason Collins,C,26,NJN,4,4,266,128,0.3,0.268,0,0.471,7.2,17.4,11.7,1.2,0.8,0,19.6,9,-0.3,0,0.3,-0.2,1.5,0.055,-0.086,-10.8,2.1,-8.7,-0.2,4,17,0.235,0,0,0,4,17,0.235,0.235,3,8,0.375,9,17,26,1,2,0,5,19,11
Jason Collins NJN,2006,Jason Collins,C,27,NJN,11,11,128,302,3,0.447,0,0.88,7.9,15.1,11.3,1.5,0.9,0.6,20.6,6.9,0,0.3,-0.2,0.2,1.5,-0.086,0.037,-5,1.9,-3.2,-0.1,9,25,0.36,0,0,0,9,25,0.36,0.36,13,22,0.591,20,35,55,3,5,2,9,55,31
Jason Collins NJN,2007,Jason Collins,PF,28,NJN,12,12,302,329,1.8,0.542,0,0.524,5.9,8.6,7.3,0.9,1.2,0.8,38.2,6.1,-0.2,0.4,0.2,0.2,1.5,0.037,0.03,-3.8,1.7,-2.1,0,12,21,0.571,0,0,0,12,21,0.571,0.571,4,11,0.364,16,24,40,2,7,3,16,45,28
Tony Delk BOS,2003,Tony Delk,PG,29,BOS,10,10,227,368,18.4,0.617,0.43,0.281,1.6,12.9,7.4,18.5,1.7,0.9,9.2,18.2,1,0.4,0.2,1.4,0.2,0.045,0.183,3.5,0.6,4.1,0.5,54,114,0.474,22,49,0.449,32,65,0.492,0.57,28,32,0.875,5,42,47,36,12,4,13,24,158
Evan Eschmeyer DAL,2003,Evan Eschmeyer,C,27,DAL,5,0,8,32,12.6,0.5,0,0,6.8,10.4,8.6,8.9,4.8,2.4,0,8.4,0.1,0,0.0,0.1,0.0,0.013,0.14,-1.2,6.1,4.8,0.1,3,6,0.5,0,0,0,3,6,0.5,0.5,0,0,0,2,3,5,2,3,1,0,8,6
Adrian Griffin DAL,2003,Adrian Griffin,SG,28,DAL,15,2,57,131,10.6,0.442,0.073,0.049,14.1,22.8,18.4,9.1,1.6,0,17.7,17.5,0,0.1,0.1,0.1,0.1,0.05,0.025,-4.4,1.5,-2.8,0,17,41,0.415,1,3,0.333,16,38,0.421,0.427,2,2,1,17,27,44,8,4,0,9,24,37
Lucious Harris NJN,2003,Lucious Harris,SG,32,NJN,20,0,418,435,10.7,0.49,0.239,0.333,4.9,9,6.9,12.7,1.1,0,12.2,18.8,0.2,0.6,1.2,0.8,1.2,0.134,0.089,-0.1,-1.3,-1.3,0.1,54,138,0.391,11,33,0.333,43,105,0.41,0.431,36,46,0.783,19,33,52,32,9,0,22,39,155
Lucious Harris NJN,2004,Lucious Harris,PG,33,NJN,11,0,435,182,12.5,0.483,0.245,0.367,6.8,7.3,7.1,10.6,2.1,0.4,8.1,16,0.3,0.2,0.8,0.5,1.2,0.089,0.129,1,-0.1,0.9,0.1,19,49,0.388,3,12,0.25,16,37,0.432,0.418,14,18,0.778,10,12,22,10,7,1,5,16,55
Marc Jackson MIN,2003,Marc Jackson,C,28,MIN,6,0,1,110,17.5,0.619,0.031,0.594,11.3,21.7,17,11.9,0.9,0.7,18.2,20.3,0.3,0.1,0.0,0.3,0.0,-0.069,0.134,-0.9,1.1,0.2,0.1,17,32,0.531,0,1,0,17,31,0.548,0.531,16,19,0.842,10,23,33,8,2,1,9,19,50
Richard Jefferson NJN,2003,Richard Jefferson,SF,22,NJN,20,20,441,711,12.9,0.523,0.013,0.368,4.5,16.4,10.3,12.1,1.2,0.5,14.6,20,0.4,1.1,0.5,1.5,0.5,0.053,0.103,-0.4,0.6,0.2,0.4,110,231,0.476,0,3,0,110,228,0.482,0.476,61,85,0.718,29,98,127,47,16,4,46,67,281
Richard Jefferson NJN,2004,Richard Jefferson,SF,23,NJN,11,11,711,460,16.5,0.53,0.209,0.684,3.7,13.2,8.7,19,1.6,1.3,17.3,25.5,0.6,0.7,1.5,1.3,1.5,0.103,0.132,1.9,0.8,2.6,0.5,66,158,0.418,9,33,0.273,57,125,0.456,0.446,77,108,0.713,14,55,69,42,14,8,43,35,218
Richard Jefferson NJN,2005,Richard Jefferson,SF,24,NJN,4,1,460,140,12.3,0.495,0.2,0.62,5.9,13.1,9.1,12.4,1.1,0,11.2,23.2,0,0,1.3,0.0,1.5,0.132,0.016,-3.6,0.5,-3.1,0,20,50,0.4,2,10,0.2,18,40,0.45,0.42,21,31,0.677,8,14,22,9,3,0,8,14,63
Richard Jefferson NJN,2006,Richard Jefferson,SF,25,NJN,11,11,140,437,20.1,0.633,0.176,0.382,1.9,11.3,6.4,20.3,1.2,0.9,13.5,24.4,1,0.4,0.0,1.4,1.5,0.016,0.157,3.1,0.1,3.2,0.6,90,165,0.545,12,29,0.414,78,136,0.574,0.582,52,63,0.825,7,38,45,45,10,4,30,32,244
Richard Jefferson NJN,2007,Richard Jefferson,SF,26,NJN,12,12,437,489,16.7,0.599,0.238,0.393,1,15.1,8.2,10.8,1,0.8,12.1,22.1,0.9,0.7,1.4,1.6,1.5,0.157,0.156,1.5,-0.2,1.3,0.4,81,168,0.482,13,40,0.325,68,128,0.531,0.521,61,66,0.924,4,63,67,27,9,5,27,24,236
Anthony Johnson NJN,2003,Anthony Johnson,PG,28,NJN,17,0,161,122,13.9,0.624,0.194,0.194,2.7,8.8,5.7,27.7,0.9,0,19.2,15.5,0.2,0.1,0.1,0.4,0.1,0.028,0.151,1.1,-2.6,-1.5,0,17,31,0.548,3,6,0.5,14,25,0.56,0.597,5,6,0.833,3,9,12,19,2,0,8,15,42
Jason Kidd* NJN,2003,Jason Kidd*,PG,29,NJN,20,20,803,852,19.2,0.514,0.305,0.334,4.7,16.4,10.4,35.4,2.3,0.4,16.8,25,1.1,1.6,2.3,2.6,2.3,0.139,0.149,5,1.6,6.6,1.8,137,341,0.402,34,104,0.327,103,237,0.435,0.452,94,114,0.825,36,118,154,163,36,4,79,46,402
Jason Kidd* NJN,2004,Jason Kidd*,PG,30,NJN,11,11,852,474,16.1,0.456,0.372,0.411,4.2,13.3,9,39.1,2.8,1,22,19.4,0.3,0.8,2.6,1.1,2.6,0.149,0.112,2.1,1.9,4,0.7,43,129,0.333,10,48,0.208,33,81,0.407,0.372,43,53,0.811,16,57,73,99,25,6,43,15,139
Jason Kidd* NJN,2005,Jason Kidd*,PG,31,NJN,4,4,474,182,16.1,0.48,0.448,0.164,5.7,18.7,11.4,30.6,2.9,0,11.1,20.1,0.1,0.1,1.1,0.2,2.6,0.112,0.061,0.4,3.6,4,0.3,26,67,0.388,11,30,0.367,15,37,0.405,0.47,6,11,0.545,10,26,36,29,10,0,9,16,69
Jason Kidd* NJN,2006,Jason Kidd*,PG,32,NJN,11,11,182,450,16.4,0.464,0.379,0.174,5.8,17.9,11.6,38.9,2.1,0.4,14.4,17.7,0.5,0.6,0.2,1.0,2.6,0.061,0.11,1.5,2.5,3.9,0.7,49,132,0.371,15,50,0.3,34,82,0.415,0.428,19,23,0.826,22,62,84,106,17,2,24,31,132
Jason Kidd* NJN,2007,Jason Kidd*,PG,33,NJN,12,12,450,484,22,0.55,0.547,0.169,5.8,26.2,16.2,49.5,2.5,0.9,20.5,19.9,1,1.1,1.0,2.1,2.6,0.11,0.207,6,3.5,9.5,1.4,64,148,0.432,34,81,0.42,30,67,0.448,0.547,13,25,0.52,23,108,131,131,22,5,41,31,175
Andrei Kirilenko UTA,2003,Andrei Kirilenko,SF,21,UTA,5,0,122,145,17.9,0.541,0.163,0.558,6.7,13.7,10.2,8.3,1.1,5.1,10.1,18.4,0.3,0,0.3,0.3,0.3,0.105,0.09,-2.1,3.6,1.5,0.1,18,43,0.419,1,7,0.143,17,36,0.472,0.43,21,24,0.875,8,16,24,7,3,10,6,6,58
Andrei Kirilenko UTA,2008,Andrei Kirilenko,SF,26,UTA,12,12,527,387,13.7,0.51,0.193,0.307,4.3,8,6.1,12.5,2.5,4.3,12.2,17.3,0.3,0.4,1.1,0.7,1.1,0.102,0.082,-1,4.7,3.8,0.6,51,114,0.447,5,22,0.227,46,92,0.5,0.469,25,35,0.714,15,26,41,30,18,20,18,46,132
Andrei Kirilenko UTA,2009,Andrei Kirilenko,PF,27,UTA,5,3,387,136,16.8,0.517,0.106,0.298,5.7,6.2,5.9,13,4.2,1.8,8.6,18.9,0.1,0.1,0.7,0.2,1.1,0.082,0.077,-1.6,4.2,2.6,0.2,22,47,0.468,1,5,0.2,21,42,0.5,0.479,10,14,0.714,7,7,14,10,11,3,5,6,55
Andrei Kirilenko UTA,2010,Andrei Kirilenko,SF,28,UTA,2,0,136,30,16.1,0.527,0.1,0.1,11.7,11.9,11.8,0,1.7,2.6,0,15.5,0.1,0,0.2,0.1,1.1,0.077,0.101,-3.2,-1.1,-4.3,0,5,10,0.5,0,1,0,5,9,0.556,0.5,1,1,1,3,3,6,0,1,1,0,2,11
Kerry Kittles NJN,2003,Kerry Kittles,SG,28,NJN,20,20,580,613,13.4,0.494,0.315,0.21,3.4,9.9,6.6,11.4,2.5,0.7,7.2,17.4,0.6,1.1,1.6,1.7,1.6,0.128,0.133,1.6,0.8,2.4,0.7,79,200,0.395,26,63,0.413,53,137,0.387,0.46,32,42,0.762,19,51,70,40,29,5,17,39,216
Kerry Kittles NJN,2004,Kerry Kittles,SG,29,NJN,11,11,613,415,16.8,0.53,0.388,0.254,3,9.9,6.6,11.6,2.9,1.8,6.9,18.2,0.8,0.7,1.7,1.5,1.7,0.133,0.171,3.5,1.8,5.4,0.8,60,134,0.448,17,52,0.327,43,82,0.524,0.511,21,34,0.618,10,37,47,23,22,10,11,28,158
Raef LaFrentz DAL,2003,Raef LaFrentz,C,26,DAL,20,16,245,491,12.5,0.484,0.255,0.121,8,11.7,9.8,1.5,1.2,6.7,7.8,16.4,0.3,0.3,0.5,0.6,0.5,0.107,0.057,-3.3,3.4,0.1,0.3,68,157,0.433,8,40,0.2,60,117,0.513,0.459,16,19,0.842,36,52,88,5,11,43,14,86,160
Kenyon Martin NJN,2003,Kenyon Martin,PF,25,NJN,20,20,749,777,17.4,0.498,0.033,0.347,7.2,20.9,13.8,14.4,2,3.2,13.3,25.5,0.3,1.7,0.8,2.1,0.8,0.053,0.128,0.5,2.8,3.3,1,149,329,0.453,1,11,0.091,148,318,0.465,0.454,79,114,0.693,50,137,187,57,29,31,58,92,378
Kenyon Martin NJN,2004,Kenyon Martin,PF,26,NJN,11,11,777,409,21,0.583,0.026,0.421,7.5,26,17.3,6.9,1.7,2.6,15.1,24.5,0.9,0.9,2.1,1.8,2.1,0.128,0.21,1.1,1.4,2.5,0.5,81,152,0.533,0,4,0,81,148,0.547,0.533,48,64,0.75,25,96,121,12,13,14,32,50,210
Walter McCarty BOS,2003,Walter McCarty,SF,28,BOS,10,8,194,352,11.9,0.634,0.693,0.093,3.3,10.6,7,10.9,1.2,1.1,12.3,12,0.5,0.4,0.4,0.9,0.4,0.104,0.123,1.6,0.9,2.5,0.4,36,75,0.48,21,52,0.404,15,23,0.652,0.62,6,7,0.857,10,33,43,22,8,5,11,35,99
Walter McCarty BOS,2004,Walter McCarty,PF,29,BOS,4,4,352,127,11.5,0.609,0.652,0,2.8,15.5,9.4,12.3,0.8,1.1,14.8,10,0.2,-0.1,0.9,0.1,0.9,0.123,0.033,-2.1,2.5,0.4,0.1,11,23,0.478,6,15,0.4,5,8,0.625,0.609,0,0,0,3,18,21,8,2,2,4,7,28
Stanislav Medvedenko LAL,2003,Stanislav Medvedenko,PF,23,LAL,9,0,21,73,15.2,0.574,0,0.222,6,22.9,14.1,2.4,0.7,1,9.2,19.9,0.1,0.1,0.0,0.2,0.0,0.068,0.112,-3.6,-2,-5.6,-0.1,15,27,0.556,0,0,0,15,27,0.556,0.556,4,6,0.667,4,14,18,1,1,1,3,14,34
Stanislav Medvedenko LAL,2004,Stanislav Medvedenko,PF,24,LAL,21,1,73,237,13.9,0.493,0,0.28,11.3,14.7,13,7.8,0.9,1.4,5.6,18.4,0.5,0.2,0.2,0.7,0.2,0.112,0.143,-1,0.3,-0.7,0.1,33,75,0.44,0,0,0,33,75,0.44,0.44,17,21,0.81,23,30,53,10,4,4,5,50,83
Ron Mercer IND,2003,Ron Mercer,SG,26,IND,6,0,117,135,6.1,0.371,0,0.163,1.6,9.4,5.4,10.4,2.4,0.7,8.7,19.6,-0.2,0.1,0.2,-0.2,0.2,0.076,-0.055,-6.6,0.7,-5.8,-0.1,16,49,0.327,0,0,0,16,49,0.327,0.327,7,8,0.875,2,11,13,7,6,1,5,11,39
Brad Miller IND,2003,Brad Miller,C,26,IND,6,6,180,135,16.1,0.523,0,0.55,8.1,19.6,13.7,22.9,2,0,15.3,20,0.2,0.1,0.6,0.3,0.6,0.163,0.096,-0.2,1.9,1.7,0.1,18,40,0.45,0,0,0,18,40,0.45,0.45,16,22,0.727,10,23,33,15,5,0,9,17,52
Tony Parker SAS,2003,Tony Parker,PG,20,SAS,24,24,341,814,11.9,0.468,0.167,0.281,1.1,7.5,4.5,19.5,1.4,0.3,11.1,23.8,0,1.1,0.6,1.1,0.6,0.088,0.063,-0.4,-1.4,-1.8,0,135,335,0.403,15,56,0.268,120,279,0.43,0.425,67,94,0.713,8,58,66,85,22,3,47,51,352
Tony Parker SAS,2004,Tony Parker,PG,21,SAS,10,10,814,386,18.9,0.502,0.256,0.208,1.5,5.2,3.2,35.5,1.9,0.2,14.5,26.1,0.8,0.2,1.1,1.0,1.1,0.063,0.13,2.9,-1.5,1.4,0.3,72,168,0.429,17,43,0.395,55,125,0.44,0.479,23,35,0.657,5,16,21,70,13,1,31,15,184
Tony Parker SAS,2005,Tony Parker,PG,22,SAS,23,23,386,858,12,0.49,0.131,0.238,1.8,7.2,4.6,22.3,1.1,0.2,14.9,26,-0.2,0.7,1.0,0.6,1.1,0.13,0.032,-1.2,-0.9,-2,0,166,366,0.454,9,48,0.188,157,318,0.494,0.466,55,87,0.632,13,53,66,100,17,2,71,69,396
Tony Parker SAS,2006,Tony Parker,PG,23,SAS,13,13,858,475,17.5,0.525,0.04,0.35,2.3,9.9,6.3,20.1,1.5,0.2,13.3,30.8,0.2,0.2,0.6,0.4,1.1,0.032,0.039,-2.2,-0.6,-2.7,-0.1,104,226,0.46,2,9,0.222,102,217,0.47,0.465,64,79,0.81,8,39,47,50,13,1,40,31,274
Tony Parker SAS,2007,Tony Parker,PG,24,SAS,20,20,475,751,18.7,0.523,0.06,0.303,2.3,8.1,5.3,30,1.6,0,14.3,29.2,0.9,0.6,0.4,1.6,1.1,0.039,0.1,1.2,-0.6,0.5,0.5,168,350,0.48,7,21,0.333,161,329,0.489,0.49,72,106,0.679,14,53,67,115,22,0,66,34,415
Tony Parker SAS,2008,Tony Parker,PG,25,SAS,17,17,751,654,19.9,0.549,0.065,0.304,1.8,9.3,5.6,31.6,1.3,0.1,12.6,29,1,0.7,1.6,1.7,1.6,0.1,0.122,2.8,0.2,3,0.8,152,306,0.497,7,20,0.35,145,286,0.507,0.508,70,93,0.753,10,53,63,103,16,1,50,37,381
Tony Parker SAS,2009,Tony Parker,PG,26,SAS,5,5,654,181,29.3,0.588,0.13,0.287,0.6,14.1,7,46.6,1.9,0.5,14.7,39.1,0.4,0.1,1.7,0.5,1.7,0.122,0.141,7.5,1,8.4,0.5,59,108,0.546,3,14,0.214,56,94,0.596,0.56,22,31,0.71,1,20,21,34,6,1,21,13,143
Tony Parker SAS,2010,Tony Parker,PG,27,SAS,10,2,181,335,16.7,0.502,0.019,0.273,3.1,9.9,6.5,29.8,0.9,0,11.3,27.1,0.2,0.2,0.5,0.3,1.7,0.141,0.047,-0.3,-0.8,-1.1,0.1,73,154,0.474,2,3,0.667,71,151,0.47,0.481,25,42,0.595,9,29,38,54,6,0,22,20,173
Tony Parker SAS,2011,Tony Parker,PG,28,SAS,6,6,335,221,17.6,0.531,0.086,0.441,0.5,8.1,4.2,28.3,1.9,0.6,15.3,27.8,0.1,0.2,0.3,0.3,1.7,0.047,0.07,-0.2,-0.9,-1,0.1,43,93,0.462,1,8,0.125,42,85,0.494,0.468,31,41,0.756,1,15,16,31,8,2,20,10,118
Tony Parker SAS,2012,Tony Parker,PG,29,SAS,14,14,221,506,19.4,0.535,0.093,0.391,1.9,9.3,5.8,31.9,1.3,0,14.3,28.3,1.1,0.3,0.3,1.4,1.7,0.07,0.134,1.6,-0.4,1.2,0.4,102,225,0.453,7,21,0.333,95,204,0.466,0.469,71,88,0.807,8,42,50,95,13,0,44,23,282
Tony Parker SAS,2013,Tony Parker,PG,30,SAS,21,21,506,765,21.5,0.521,0.085,0.307,2.2,7.8,5.1,34.6,1.7,0.3,11.3,28.9,1.7,0.8,1.4,2.4,1.7,0.134,0.152,3.6,-0.8,2.8,0.9,167,365,0.458,11,31,0.355,156,334,0.467,0.473,87,112,0.777,14,54,68,146,24,3,53,26,432
