Year,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2000,Scott Padgett,PF,23,UTA,8,59,9.4,0.469,0.563,0,6.3,27.4,17.2,14.4,0.9,2.7,20,16.3,,0,0.1,0,0.027,,-3.8,2.7,-1.1,0
2000,Ruben Patterson,SF,24,SEA,5,84,19.9,0.629,0.077,0.577,11.9,8.6,10.3,4.3,1.9,1.8,19.7,22.2,,0.2,0.1,0.2,0.138,,0.4,0.6,1,0.1
2000,Gary Payton*,PG,31,SEA,5,221,22.2,0.518,0.204,0.23,4,16.4,9.9,33.6,2.2,0.3,12.6,29.6,,0.5,0.2,0.7,0.144,,4.2,1.9,6.2,0.5
2000,Anthony Peeler,SG,30,MIN,4,90,14.1,0.545,0.417,0.333,2.9,11.1,6.8,9.4,1.9,0.9,3.5,15.9,,0.2,0.1,0.2,0.131,,0.7,1.2,1.9,0.1
2000,Sam Perkins,PF,38,IND,23,417,8.6,0.481,0.629,0.2,4.9,15.5,10.3,3.7,0.5,1,6.5,13.9,,0.3,0.2,0.5,0.061,,-1.4,0.6,-0.8,0.1
2000,Chuck Person,SF,35,SEA,2,2,-20.8,0,1,0,0,0,0,0,0,0,0,23,,0,0,0,-0.549,,-14.5,-6,-20.4,0
2000,Scottie Pippen*,SF,34,POR,16,614,17.5,0.522,0.354,0.354,4.6,19,11.8,20.8,2.9,0.9,13.9,21.2,,0.8,1,1.8,0.14,,2.9,4.1,7,1.4
2000,Scot Pollard,C,24,SAC,5,70,9.6,0.536,0,0.375,9.2,14.5,11.9,2.5,1.5,0.9,13.9,14,,0,0,0.1,0.04,,-4.7,2.9,-1.8,0
2000,Olden Polynice,C,35,UTA,10,260,9.9,0.54,0,0.115,11.4,18.6,15.1,3.3,0.6,2.4,19.2,12.5,,0.1,0.2,0.3,0.052,,-3.7,1.9,-1.7,0
2000,Terry Porter,PG,36,SAS,4,89,1.1,0.323,0.452,0,0,1.1,0.6,11.3,3.6,0,18.4,19.4,,-0.4,0.2,-0.2,-0.093,,-4.3,-0.5,-4.8,-0.1
2000,Theo Ratliff,PF,26,PHI,10,374,17,0.534,0,0.465,8.4,16.6,12.3,4.2,1.5,6.6,12.3,17,,0.5,0.4,0.9,0.112,,-1.5,5.3,3.8,0.5
2000,Glen Rice,SF,32,LAL,23,766,12.1,0.533,0.294,0.39,1.5,12.6,6.9,9.6,1,0.4,11.9,17.9,,0.9,0.2,1.1,0.067,,-0.9,0.3,-0.6,0.3
2000,Clifford Robinson,SF,33,PHO,9,333,14.3,0.479,0.276,0.31,5.7,11.5,8.6,10.8,1.8,1.6,9.8,24.5,,0.2,0.4,0.6,0.088,,0.9,1.2,2.1,0.3
2000,David Robinson*,C,34,SAS,4,155,25.6,0.463,0.012,0.506,11.4,24.5,18.1,16.6,2.4,5.4,7.3,32.1,,0.2,0.5,0.7,0.22,,4.7,4.3,9,0.4
2000,Eddie Robinson,SF,23,CHH,4,45,12.5,0.466,0,0.167,2.7,5,3.9,16.3,2.5,1.7,7.2,14.8,,0,0,0.1,0.061,,-3.5,0.3,-3.2,0
2000,Glenn Robinson,SF,27,MIL,5,174,11.2,0.454,0.089,0.165,0,13,6.8,12.4,2.5,1.7,15,26.4,,-0.3,0.2,-0.1,-0.022,,-4.3,2,-2.3,0
2000,Rodney Rogers,PF,28,PHO,9,263,16.9,0.494,0.313,0.27,6.4,18.3,12.3,10.4,2,2.8,10.4,24.4,,0.2,0.5,0.6,0.118,,0.9,2.2,3.1,0.3
2000,Jalen Rose,SF,27,IND,23,964,15.9,0.533,0.179,0.34,1.2,10.9,6.2,14.8,0.9,0.8,10,24.6,,1.5,0.4,1.9,0.094,,0.6,0.9,1.5,0.9
2000,Malik Rose,PF,25,SAS,4,83,7.1,0.478,0,0.5,6.3,16.9,11.7,2.4,1.3,2.5,24.2,15.8,,-0.1,0.2,0.1,0.051,,-4.1,1.6,-2.5,0
2000,Bryon Russell,SF,29,UTA,10,371,14.2,0.53,0.395,0.36,3,13.4,8.3,10.1,2.4,1.1,10.2,19,,0.4,0.3,0.7,0.091,,0.2,2.1,2.2,0.4
2000,Arvydas Sabonis*,C,35,POR,16,493,14.9,0.528,0.14,0.327,4.9,22.6,13.8,11.7,1.6,2.2,13.2,19.6,,0.5,0.8,1.2,0.121,,-0.3,3.5,3.2,0.6
2000,John Salley,C,35,LAL,18,78,11.9,0.489,0,0.769,12.9,19.7,16.2,7.2,0.7,6.1,18.7,12.4,,0.1,0.1,0.1,0.091,,-3.7,3.9,0.3,0
2000,Detlef Schrempf,SF,37,POR,15,276,13.3,0.548,0.107,0.839,4.6,19.7,12.2,18.2,0.8,0,16.4,16.2,,0.5,0.3,0.8,0.132,,-0.4,1.6,1.2,0.2
2000,Malik Sealy,SF,29,MIN,4,122,12,0.52,0.073,0.39,5.4,15.3,10.1,7.3,1,0,14.3,23,,0,0.1,0.1,0.032,,-3.1,-0.2,-3.3,0
2000,Brian Shaw,SG,33,LAL,22,408,13.5,0.522,0.449,0.15,1.9,12.7,7.2,24.7,1.4,0.8,13,14.5,,0.7,0.2,0.9,0.101,,0.1,0.4,0.5,0.3
2000,Joe Smith,C,24,MIN,4,79,7.7,0.503,0.059,0.118,11.6,9.1,10.4,2.1,2.2,1.1,18.3,13.9,,0,0.1,0.1,0.036,,-3.2,1.9,-1.3,0
2000,Steve Smith,SG,30,POR,16,604,18.5,0.636,0.293,0.431,2.7,5.7,4.2,13.7,1.8,0.5,11.1,19.6,,1.9,0.5,2.5,0.195,,4.9,0.8,5.7,1.2
2000,Rik Smits,C,33,IND,22,461,17.2,0.537,0.005,0.193,6.3,13.5,10,9.1,1.2,3.1,10.7,25.9,,0.6,0.4,1,0.102,,-1.3,1.6,0.3,0.3
2000,Eric Snow,PG,26,PHI,5,138,16.2,0.565,0.129,0.129,0,8.8,4.2,42.5,1.6,0.6,17.6,13.2,,0.3,0,0.4,0.122,,-0.3,-1.5,-1.8,0
2000,Latrell Sprewell,SF,29,NYK,16,700,15.3,0.491,0.113,0.331,2.1,9.7,6,17,1.5,0.6,10.8,25,,0.2,0.7,1,0.067,,0.6,0.5,1.1,0.5
2000,Jerry Stackhouse,SG,25,DET,3,120,15.3,0.509,0.119,0.525,1,12,6.3,21.7,0.9,0,16.2,35.3,,-0.1,0.1,0,0.003,,-0.3,-1.3,-1.6,0
2000,John Stockton*,PG,37,UTA,10,350,18.4,0.548,0.202,0.337,2.5,7.6,5.1,51.4,2,0.5,20.3,17.6,,0.8,0.2,1,0.132,,1.3,-1.6,-0.3,0.2
2000,Peja Stojakovic,SF,22,SAC,5,129,10.3,0.5,0.325,0.225,1.7,11.8,6.9,4,1.6,0,10.2,17.2,,0,0,0,-0.003,,-4.3,2.2,-2.2,0
2000,Damon Stoudamire,PG,26,POR,16,447,12.1,0.488,0.222,0.178,2.3,9.6,6,23.6,1,0.7,11.5,18,,0.4,0.4,0.8,0.084,,0.3,0.6,0.9,0.3
2000,Mark Strickland,SF,29,MIA,1,10,2.5,0.258,0,0.667,0,0,0,0,11.4,0,20.5,24.1,,-0.1,0,0,-0.191,,-9.7,5.5,-4.2,0
2000,Wally Szczerbiak,SF,22,MIN,4,94,6.9,0.4,0.1,0,2.8,9.1,5.8,3.6,1.9,0.9,3.2,16.5,,-0.1,0.1,0,-0.011,,-5.2,1,-4.2,-0.1
2000,Zan Tabak,C,29,IND,10,47,12.9,0.615,0,0.5,10.2,29.5,20.1,0,0,3,9.3,10.9,,0.1,0.1,0.2,0.17,,-4.7,-1.6,-6.2,-0.1
2000,John Thomas,C,24,TOR,1,1,0,,,,0,0,0,0,0,0,,0,,0,0,0,0.008,,-7.1,1,-6.1,0
2000,Kurt Thomas,PF,27,NYK,16,251,9.8,0.528,0,0.164,8.7,14.9,11.9,3.8,0.7,2,17.6,16.2,,0,0.3,0.4,0.068,,-2.8,0.7,-2.1,0
2000,Tim Thomas,SF,22,MIL,5,142,22.6,0.579,0.254,0.288,5.1,13.6,9.6,12.1,0.4,2.1,1.5,21.9,,0.6,0.1,0.7,0.23,,5.1,0.2,5.4,0.3
2000,Otis Thorpe,PF,37,MIA,10,136,3.7,0.498,0.037,0.519,5.2,20.2,12.7,4.1,0,1.2,24.9,16,,-0.2,0.3,0.1,0.02,,-5.2,-0.7,-5.9,-0.1
2000,Robert Traylor,PF,22,MIL,1,4,14.5,0,0,0,30,26.9,28.4,31.7,0,18.3,0,11.5,,0,0,0,0.093,,-1.9,14.2,12.3,0
2000,Mirsad Turkcan,PF,23,MIL,2,10,-12.6,0.34,0.2,0.4,0,21.5,11.3,0,0,0,33.8,41,,-0.1,0,-0.1,-0.529,,-22.9,-6.9,-29.8,-0.1
2000,Jacque Vaughn,PG,24,UTA,7,67,13.5,0.444,0.071,0.286,7.3,13.8,10.7,30.4,3.3,1.2,22.2,29.1,,-0.1,0.1,-0.1,-0.036,,-3.9,2.5,-1.3,0
2000,Loy Vaught,PF,31,DET,2,16,2,0,0,0,7.7,40.9,23.8,0,6.7,0,25,12.2,,-0.1,0.1,0,-0.134,,-14.8,3.6,-11.2,0
2000,Samaki Walker,PF,23,SAS,4,121,15.6,0.496,0,0.387,11.2,26.4,18.9,3.5,0.4,6.9,18.1,16.6,,0,0.4,0.4,0.148,,-2.2,3.5,1.3,0.1
2000,John Wallace,SF,25,NYK,1,4,-22.7,0,0,0,0,29.1,14.9,0,14.3,0,33.3,38.4,,-0.1,0,-0.1,-0.789,,-31.6,6,-25.6,0
2000,Rasheed Wallace,PF,25,POR,16,605,19.4,0.554,0.058,0.333,6.5,15.1,10.8,9.4,1.4,2.7,8.2,22.7,,1.4,0.8,2.2,0.172,,2,2.5,4.5,1
2000,Charlie Ward,PG,29,NYK,16,439,20.3,0.614,0.469,0.186,3.1,15.1,9.2,28.7,2.9,0.9,14.1,16.6,,1.2,0.8,1.9,0.209,,5.4,2.5,7.8,1.1
2000,Clarence Weatherspoon,PF,29,MIA,10,170,12.2,0.454,0,0.4,12.6,16.1,14.4,1.2,1.3,1.4,10.2,22.8,,-0.1,0.4,0.3,0.087,,-2.7,-2.8,-5.6,-0.2
2000,Chris Webber,PF,26,SAC,5,196,27.1,0.488,0.045,0.309,7.7,17.6,12.7,29.9,2.1,3.2,6,30.7,,0.5,0.1,0.6,0.153,,2.6,6,8.6,0.5
2000,Bonzi Wells,SF,23,POR,14,188,17,0.52,0.12,0.494,8.1,15.5,11.8,14.4,2.1,0,13.7,30.4,,0.2,0.2,0.4,0.105,,0.4,0,0.4,0.1
2000,David Wesley,PG,29,CHH,4,152,10.3,0.423,0.208,0.188,2.4,6.7,4.6,22.7,3,0,10.4,18.3,,0,0.1,0.1,0.034,,-2.7,0,-2.8,0
2000,Alvin Williams,PG,25,TOR,1,1,0,,,,0,0,0,0,0,0,,0,,0,0,0,0.008,,-7.1,1,-6.1,0
2000,Jason Williams,PG,24,SAC,5,145,9.8,0.496,0.521,0.208,0.7,4.9,2.9,14.4,1.1,0,13.2,18.8,,0,-0.1,-0.1,-0.025,,-2.7,0.7,-2.1,0
2000,Jerome Williams,PF,26,DET,3,73,9.8,0.428,0,0.571,11.8,25.1,18.2,5.6,2.2,0,14.6,13.7,,-0.1,0.1,0.1,0.056,,-3.6,2.8,-0.8,0
2000,Scott Williams,C,31,MIL,5,93,25.8,0.66,0,0.167,11.6,22,17.1,4,1.2,3.9,9.4,21.1,,0.4,0.1,0.5,0.25,,3,1.4,4.4,0.2
2000,Shammond Williams,PG,24,SEA,5,99,27.9,0.674,0.333,0.333,2.2,11,6.4,33.5,4.3,0,13.7,20.4,,0.4,0.1,0.6,0.275,,6.8,1.6,8.5,0.3
2000,Corliss Williamson,SF,26,SAC,5,87,15.6,0.775,0,0.75,4.9,12.8,9,2,0.6,0,19,13.7,,0.3,0,0.2,0.121,,-2.3,1.5,-0.7,0
2000,Kevin Willis,PF,37,TOR,3,76,16.9,0.467,0,0.606,9,33.8,20.6,3.1,1.5,0,4.6,27.1,,0.1,0.1,0.2,0.138,,-4.1,-3.6,-7.7,-0.1
2001,Ray Allen*,SG,25,MIL,18,768,23.7,0.613,0.36,0.26,2.8,7.4,5.2,27.1,1.7,0.9,10.4,24.9,,3.2,0.4,3.6,0.223,,7.5,-0.5,7,1.7
2001,Rafer Alston,PG,24,MIL,5,8,-14.2,0,0,0,0,0,0,17.2,0,0,66.7,17.4,,-0.1,0,-0.1,-0.488,,-21.1,-4.4,-25.5,0
2001,John Amaechi,C,30,ORL,4,29,19.4,0.461,0,0.5,3.4,7.1,5.3,15,5.3,4.8,0,14.8,,0.1,0,0.1,0.122,,-2.4,5.9,3.4,0
2001,Derek Anderson,SG,26,SAS,7,194,4.3,0.384,0.361,0.344,1.7,8.5,5.3,14.3,0.8,0,17.6,20.7,,-0.5,0.1,-0.3,-0.083,,-5,-0.4,-5.4,-0.2
2001,Greg Anthony,PG,33,POR,2,17,2.6,0.417,0.5,0,0,0,0,0,3.1,0,14.3,19.2,,0,0,-0.1,-0.145,,-7.8,0.4,-7.3,0
2001,Darrell Armstrong,PG,32,ORL,4,167,13,0.522,0.422,0.289,3,10.5,6.7,16.5,2.5,0.8,17.8,16.3,,0.1,0,0.1,0.027,,-2,2.2,0.2,0.1
2001,Stacey Augmon,SG,32,POR,2,28,14.2,0.46,0,0.2,3.9,12.1,7.9,27.3,1.9,0,8.4,19.8,,0,0,0,0.035,,-3.5,1.6,-1.9,0
2001,William Avery,PG,21,MIN,2,12,28.3,0.583,0.333,0,0,9.6,4.7,42.7,0,6.7,0,23.6,,0.1,0,0.1,0.263,,8.4,0.4,8.8,0
2001,Jon Barry,SG,31,SAC,7,55,6.5,0.471,0.412,0,5.5,0,2.8,12.2,0.9,0,15,15.1,,0,0,0,0.027,,-0.5,-1.7,-2.2,0
2001,Raja Bell,SG,24,PHI,15,124,13.1,0.513,0.296,0.519,3.6,8.4,6,9.3,6.7,0,13.1,14.1,,0.1,0.2,0.3,0.116,,-0.7,4,3.3,0.2
2001,Jonathan Bender,SF,20,IND,1,4,-14.8,0,0,0,0,0,0,0,0,0,0,11.7,,0,0,0,-0.305,,-14.5,-0.5,-15,0
2001,David Benoit,SF,32,UTA,4,61,10.8,0.521,0.316,0.368,1.9,12,6.8,5.7,0,2.9,8.3,18.7,,0.1,0,0.1,0.065,,-2.7,0.4,-2.3,0
2001,Travis Best,PG,28,IND,4,163,14.2,0.478,0.077,0.103,4,9,6.4,39.3,1.4,0,12.8,13.4,,0.3,0.1,0.3,0.099,,-0.6,0.5,-0.1,0.1
2001,Chauncey Billups,SG,24,MIN,3,26,-1.2,0.233,0.167,0.167,4.2,17.8,10.8,12.8,0,0,13.4,13.5,,-0.1,0,-0.1,-0.095,,-8.1,1.1,-7,0
2001,Calvin Booth,C,24,DAL,10,137,12,0.464,0,0.243,12.4,10.2,11.3,2.6,2.8,3.3,8.9,15.2,,0.1,0.1,0.3,0.09,,-2.7,4,1.3,0.1
2001,Bruce Bowen,SF,29,MIA,3,58,3.2,0.375,0.5,0,2.1,2.1,2.1,6.5,1.8,2.6,11.1,15,,-0.1,0,-0.1,-0.102,,-7,1.5,-5.5,-0.1
2001,Shawn Bradley,C,28,DAL,10,256,15.7,0.564,0,0.255,10,21.3,15.4,3.5,0.8,8.8,15,12.1,,0.3,0.3,0.7,0.125,,-3.2,7.1,3.9,0.4
2001,Terrell Brandon,PG,30,MIN,4,153,15.3,0.482,0.145,0.048,1.4,11.3,6.2,35.2,1.4,1.1,11.2,22,,0.1,0.2,0.2,0.073,,1.5,0.9,2.4,0.2
2001,Dee Brown,PG,32,ORL,3,54,14,0.692,0.846,0,0,5.7,2.8,10.9,1.9,0,7.1,11.4,,0.1,0,0.1,0.094,,0.9,-0.6,0.3,0
2001,P.J. Brown,C,31,CHH,10,385,13,0.502,0,0.433,11.8,18.2,14.8,4.5,1.7,2.9,13.1,11,,0.5,0.6,1.1,0.139,,0,3.4,3.4,0.5
2001,Rick Brunson,PG,28,NYK,2,4,9.1,0.543,0,4,0,0,0,0,0,0,26.6,46.9,,0,0,0,-0.138,,-13.2,-8.2,-21.4,0
2001,Kobe Bryant,SG,22,LAL,16,694,25,0.555,0.095,0.422,4.7,13.3,9.1,25.4,1.9,1.3,10.7,30.3,,2.6,1.2,3.8,0.26,,6.5,0.8,7.3,1.6
2001,Mark Bryant,PF,35,DAL,4,34,3,0.5,0,0,9.4,10.3,9.8,0,1.6,0,33.3,4.1,,0,0,0,0.026,,-5.4,1.7,-3.7,0
2001,Greg Buckner,SG,24,DAL,5,75,19.4,0.547,0.13,0.435,11.3,20.1,15.5,7.6,3.6,0,6.8,18.2,,0.2,0.1,0.3,0.189,,1,3.2,4.2,0.1
2001,Rodney Buford,SF,23,PHI,15,72,7.4,0.422,0.25,0.083,7.7,11.3,9.5,7,3.1,1.1,13.9,18.4,,-0.1,0.1,0,0.016,,-3.8,0.8,-3,0
2001,Scott Burrell,SF,30,CHH,2,12,30.6,0.644,0.333,0.667,0,29.6,14.3,15.4,9,0,0,14.9,,0,0,0.1,0.358,,5.8,7,12.8,0
2001,Jason Caffey,PF,27,MIL,18,297,8.3,0.444,0,0.492,11.9,15,13.6,7.3,0.5,1.2,16.4,14.3,,0.1,0.2,0.3,0.041,,-3.9,0.7,-3.2,-0.1
2001,Marcus Camby,C,26,NYK,4,141,9.1,0.394,0,0.5,3.9,23.4,14.4,7.9,0.8,4.5,5.9,11.9,,0,0.2,0.2,0.058,,-4.6,4.7,0.1,0.1
2001,Elden Campbell,PF,32,CHH,10,287,14.2,0.474,0,0.462,10.4,21.5,15.7,4.4,0.9,3.1,11.8,23.2,,0.1,0.5,0.6,0.1,,-2.8,-0.1,-2.9,-0.1
2001,Anthony Carter,PG,25,MIA,3,69,5,0.474,0.053,0,0,10.5,5.3,32.7,1.6,1.1,34.5,20.3,,-0.2,0,-0.2,-0.15,,-9.5,0.5,-9,-0.1
2001,Vince Carter,SF,24,TOR,12,539,23,0.523,0.218,0.264,8.1,9.7,8.9,20.5,2,2.8,8,29.6,,1.5,0.5,2,0.178,,5.5,1.2,6.7,1.2
2001,Sam Cassell,PG,31,MIL,18,682,15.3,0.49,0.108,0.349,2,10.8,6.6,31.2,1.5,0.3,14,25.4,,0.8,0.4,1.2,0.087,,-0.1,-0.1,-0.2,0.3
2001,Duane Causwell,C,32,MIA,1,5,-2,0,0,0,0,72.6,36.6,0,0,0,0,9.6,,0,0,0,-0.151,,-22.8,-3.5,-26.3,0
2001,Cedric Ceballos,SF,31,MIA,3,15,7,0.317,0,0.286,24.6,24.2,24.4,13.8,0,0,11.3,28.6,,-0.1,0,-0.1,-0.167,,-7.2,-0.9,-8.2,0
2001,Chris Childs,PG,33,TOR,12,380,11.7,0.544,0.4,0.256,0.6,12.1,6.1,32.2,1.7,0.6,25.9,16.7,,0.2,0.3,0.5,0.062,,-1,-0.4,-1.4,0.1
2001,Doug Christie,SG,30,SAC,8,304,10.6,0.489,0.25,0.426,2.3,9.5,5.9,13.4,3.3,2,19,13.7,,0,0.5,0.5,0.082,,-0.3,4.5,4.1,0.5
2001,Keon Clark,PF,25,TOR,11,103,11.6,0.451,0,0.667,8,19.8,13.7,9.3,1.1,2.2,9.3,19.5,,0.1,0.1,0.2,0.073,,-3.9,0.4,-3.5,0
2001,Derrick Coleman,PF,33,CHH,5,88,9.9,0.356,0.235,0.265,11.3,21.5,16.2,11.3,2.5,1.8,11.6,22.5,,-0.1,0.2,0,0.021,,-3,1.4,-1.5,0
2001,Austin Croshere,PF,25,IND,4,129,10.1,0.517,0.286,0.429,4.2,13.1,8.6,8.1,1.7,1.1,17.8,18.3,,0,0.1,0.1,0.031,,-3.1,2.4,-0.7,0
2001,John Crotty,PG,31,UTA,4,19,13.1,0.347,0,1,6.1,12.9,9.4,23,2.9,4.7,0,10.8,,0,0,0,0.122,,-2.8,6.1,3.3,0
2001,Dell Curry,SG,36,TOR,12,182,13.2,0.563,0.578,0.188,1.3,8.4,4.7,9.4,1.8,0.4,13.7,20.7,,0.2,0.1,0.3,0.071,,0.5,-1.8,-1.3,0
2001,Antonio Daniels,PG,25,SAS,13,406,16.4,0.601,0.351,0.267,1.1,5.6,3.4,17.3,0.9,0.2,8.2,18.5,,1.1,0.2,1.3,0.158,,3.5,-0.9,2.5,0.5
2001,Antonio Davis,C,32,TOR,12,485,19.3,0.555,0,0.344,10,24.2,16.8,8.2,1.1,3.4,10.6,19.2,,1.1,0.6,1.7,0.164,,0.3,2.4,2.7,0.6
2001,Baron Davis,PG,21,CHH,10,397,21.4,0.603,0.407,0.455,2.5,10.4,6.3,26.2,3.8,1,13,19.7,,1.2,0.7,1.9,0.226,,6.7,1.9,8.6,1.1
2001,Dale Davis,C,31,POR,2,20,-2.4,0.174,0.5,1,16.5,5.6,11.1,0,2.6,0,25.8,9.1,,0,0,0,-0.097,,-8.2,1.5,-6.7,0
2001,Andrew DeClercq,C,27,ORL,4,54,14.4,0.571,0,0.571,13,17.2,15,2.9,1.9,2.6,10.2,15.9,,0.1,0,0.1,0.119,,-2.5,1.3,-1.2,0
2001,Vinny Del Negro,PG,34,PHO,3,26,14.6,0.571,0,0,0,7.9,3.9,34.7,0,0,0,11.4,,0.1,0,0.1,0.153,,-0.8,-2.2,-2.9,0
2001,Tony Delk,SG,27,PHO,4,114,11.1,0.491,0.233,0.256,4.3,9.9,7.1,6.4,1.3,0,9.5,19.6,,0,0.1,0.1,0.046,,-1.7,0.8,-0.9,0
2001,Vlade Divac,C,32,SAC,8,225,14.6,0.445,0.038,0.475,9,21.6,15.2,14.1,1.8,3.6,15.7,21.2,,0,0.4,0.4,0.085,,-1.5,4.2,2.7,0.3
2001,Michael Doleac,C,23,ORL,4,45,7.9,0.375,0,0,8.9,22.9,15.8,3.4,3.4,0,11.1,17.6,,-0.1,0,0,-0.03,,-8.1,1.4,-6.7,-0.1
2001,Chris Dudley,C,35,PHO,3,26,3,0.5,0,0,11.4,15.8,13.5,0,1.9,2.6,66.7,9.8,,-0.1,0,-0.1,-0.097,,-11.1,3.2,-7.9,0
2001,Tim Duncan,PF,24,SAS,13,526,25.4,0.531,0.004,0.484,11.5,26.3,19.2,19.9,1.4,4.5,14.4,31.2,,0.8,1.1,1.9,0.173,,2.5,5.2,7.6,1.3
2001,Tyus Edney,PG,27,IND,2,10,10.8,0.269,0.143,0.143,0,0,0,62.2,5.5,0,0,34.7,,0,0,0,-0.159,,-1.9,-5.1,-7,0
2001,Howard Eisley,SG,28,DAL,9,194,6.5,0.475,0.491,0.075,0.5,6.6,3.4,15.3,1.4,0.4,19.2,16.2,,-0.2,0,-0.1,-0.032,,-3.5,0.8,-2.7,0
2001,Mario Elie,SG,37,PHO,4,103,12.7,0.521,0.419,0.258,1.9,11,6.3,11.9,1.5,0.7,5.5,15,,0.1,0.1,0.2,0.106,,-0.1,2,1.8,0.1
2001,Sean Elliott,SF,32,SAS,12,239,7.6,0.51,0.431,0.216,1.4,9.9,5.9,9.5,1.1,1.7,18.9,13.6,,-0.1,0.2,0.2,0.036,,-2.6,1.9,-0.7,0.1
2001,LaPhonso Ellis,PF,30,MIN,4,77,7.2,0.452,0.043,0.348,9.9,10.5,10.2,0,0.7,3.1,15.9,19.3,,-0.1,0.1,0,0.005,,-6,-1,-7,-0.1
2001,Danny Ferry,SF,34,SAS,13,334,8.2,0.551,0.676,0,2.7,10.2,6.6,8.3,0.6,0.2,8.1,10.4,,0.3,0.2,0.6,0.085,,0.5,1,1.5,0.3
2001,Michael Finley,SF,27,DAL,10,434,13.7,0.449,0.235,0.22,3.2,10.7,6.8,20.1,1.5,0.3,9.9,26,,0,0.1,0.1,0.013,,-0.7,1.4,0.7,0.3
2001,Derek Fisher,PG,26,LAL,16,576,15.6,0.618,0.428,0.214,1,10.3,5.7,12.7,1.9,0.1,6.5,14.3,,1.6,0.9,2.5,0.207,,4.9,0.3,5.1,1
2001,Greg Foster,C,32,LAL,1,3,-1,,,,0,35.2,18.1,0,0,0,,0,,0,0,0,0.103,,-7.7,-0.8,-8.5,0
2001,Jeff Foster,C,24,IND,4,52,6.5,0.506,0,0.222,6.2,19.5,12.7,6.4,0,4,28.8,12.4,,-0.1,0,0,-0.005,,-7.4,3.8,-3.5,0
2001,Rick Fox,SF,31,LAL,16,573,12.2,0.563,0.442,0.233,2.5,12.2,7.5,14.4,2.8,0.9,20.2,13.7,,0.5,1.1,1.6,0.132,,2.1,2.5,4.6,0.9
2001,Lawrence Funderburke,PF,30,SAC,3,17,20.6,0.415,0,0.125,23.9,12.1,18.1,0,5.9,8,10.6,23.1,,0,0.1,0.1,0.151,,-1.7,2.9,1.2,0
2001,Kevin Garnett,PF,24,MIN,4,165,24.9,0.569,0.052,0.621,6.6,26.6,16.3,21.6,1.3,2.9,7.5,22.8,,0.6,0.3,0.9,0.255,,4.9,4.5,9.4,0.5
2001,Dean Garrett,C,34,MIN,3,41,10.9,0.444,0,0.5,5.3,19.7,12.3,0,1.3,2,0,16.9,,0,0.1,0.1,0.109,,-5.5,-1.4,-6.9,-0.1
2001,Pat Garrity,SF,24,ORL,4,117,11.6,0.628,0.556,0.139,0.9,3.5,2.2,2.6,0,0.6,5,15.1,,0.3,-0.1,0.1,0.051,,-0.2,-2.1,-2.2,0
2001,Matt Geiger,C,31,PHI,12,100,13.2,0.618,0,0.138,11.1,9.3,10.2,13.1,1.1,0,14,16.4,,0.3,0,0.3,0.143,,1.1,-0.8,0.3,0.1
2001,Devean George,SF,23,LAL,7,27,10.5,0.543,0.167,0.167,12.4,7.8,10.1,6.5,0,0,18.9,26,,0,0,0,0.05,,-0.4,-4.5,-4.8,0
2001,Brian Grant,C,28,MIA,3,84,12.2,0.497,0,0.583,8.8,25.9,17.4,2.4,0,4.6,16.6,20.8,,-0.1,0,0,-0.006,,-8.6,1,-7.6,-0.1
2001,Horace Grant,PF,35,LAL,16,423,10.9,0.44,0,0.313,10.5,14,12.3,6.4,1.8,2.2,12.1,13,,0.3,0.8,1,0.116,,-0.5,2.4,1.9,0.4
2001,A.C. Green,PF,37,MIA,3,21,6.9,0.436,0,0.333,5.9,17.3,11.6,16.7,2.6,0,22.5,10.2,,0,0,0,0.009,,-6.6,3.7,-2.8,0
2001,Tom Gugliotta,PF,31,PHO,4,86,8.3,0.384,0,0.346,4.6,13.1,8.8,5.7,4.7,0.8,14.3,17.2,,-0.2,0.2,0,0.005,,-5.9,5.3,-0.6,0
2001,Darvin Ham,SF,27,MIL,14,132,9.1,0.609,0,1.333,8.7,7.1,7.8,5.8,1.6,3.7,20.1,10.5,,0.2,0.1,0.3,0.097,,-2.1,2.7,0.6,0.1
2001,Tim Hardaway,PG,34,MIA,2,36,-4.8,0.278,0.333,0,3.4,3.4,3.4,44.4,0,0,47.1,22.8,,-0.3,0,-0.3,-0.375,,-15.2,-4.4,-19.6,-0.2
2001,Ron Harper,PG,37,LAL,6,42,18.7,0.574,0.4,0.3,2.7,17.6,10.3,14.2,5,1.7,8.1,13,,0.1,0.1,0.2,0.24,,3,3.9,6.9,0.1
2001,Al Harrington,PF,20,IND,3,40,-4.8,0.18,0.154,0.154,8.1,2.8,5.5,11.9,0,0,6.7,17.3,,-0.2,0,-0.2,-0.213,,-9.1,-0.8,-9.9,-0.1
2001,Othella Harrington,C,27,NYK,5,77,11.3,0.556,0,0.357,12.5,12.2,12.4,4.3,2.8,1.8,15.6,12.4,,0.1,0.1,0.2,0.132,,-0.4,3.2,2.7,0.1
2001,Antonio Harvey,PF,30,POR,2,14,-3.6,0,0,0,7.9,40.2,23.8,0,0,0,50,6.7,,0,0,0,-0.111,,-16.5,0,-16.5,-0.1
